customerID,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME
990,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
991,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
992,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
993,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
994,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
995,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
996,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
997,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
998,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
999,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1000,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
1001,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1002,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1003,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1004,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
1005,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1006,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1007,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
1008,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1009,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1010,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
1011,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1012,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1013,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
1014,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1015,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1016,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1017,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
1018,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1019,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
1020,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1021,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1022,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1023,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
1024,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1025,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
1026,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1027,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1028,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain,Roel,Jose Pedro
1029,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1030,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
1031,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1032,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie
1033,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1034,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1035,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1036,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1037,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1038,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1039,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1040,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
1041,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1042,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1043,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
1044,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1045,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1046,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
1047,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
1048,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1049,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
1050,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
1051,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
1052,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1053,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
1054,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1055,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1056,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1057,Royale Belge,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,Cartrain,Pascale
1058,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1059,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
1060,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1061,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1062,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France,Citeaux,Frederique
1063,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1064,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
1065,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1066,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
1067,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1068,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1069,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1070,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1071,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1072,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
1073,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
1074,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
1075,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1076,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1077,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
1078,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1079,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1080,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1081,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
1082,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1083,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1084,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
1085,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1086,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1087,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
1088,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1089,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1090,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
1091,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1092,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
1093,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1094,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
1095,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1096,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1097,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1098,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1099,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1100,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1101,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1102,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
1103,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1104,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
1105,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
1106,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1107,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
1108,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1109,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA,Kuo,Kee
1110,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1111,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1112,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1113,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1114,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1115,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
1116,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
1117,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
1118,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
1119,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
1120,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
1121,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1122,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1123,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
1124,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
1125,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve
1126,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1127,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1128,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
1129,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
1130,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie
1131,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
1132,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1133,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
1134,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
1135,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1136,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1137,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
1138,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1139,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland
1140,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1141,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1142,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
1143,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1144,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
1145,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1146,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1147,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1148,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1149,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1150,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1151,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1152,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
1153,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1154,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
1155,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
1156,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1157,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
1158,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1159,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
1160,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1161,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1162,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1163,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1164,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1165,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1166,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1167,Atelier graphique,"54, rue Royale",Nantes,,44000,France,Schmitt,Carine
1168,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
1169,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1170,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1171,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
1172,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1173,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1174,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1175,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1176,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
1177,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
1178,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1179,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
1180,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1181,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1182,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
1183,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1184,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
1185,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1186,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
1187,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
1188,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1189,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
1190,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
1191,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1192,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
1193,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1194,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
1195,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1196,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1197,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France,Rance,Martine
1198,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1199,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1200,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France,Rance,Martine
1201,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
1202,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1203,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
1204,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
1205,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1206,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
1207,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1208,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA,Kuo,Kee
1209,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1210,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1211,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1212,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1213,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1214,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1215,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1216,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1217,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
1218,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie
1219,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
1220,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
1221,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
1222,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
1223,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK,Hardy,Thomas
1224,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
1225,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
1226,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
1227,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA,Tseng,Kyung
1228,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1229,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1230,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
1231,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
1232,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca
1233,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
1234,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1235,Royale Belge,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,Cartrain,Pascale
1236,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1237,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1238,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
